image_path,label,racun_id
synthetic/synth_cyr_01240.png,Фиксни део 20.00% =6775.16 Din.,synth_cyr_01240
synthetic/synth_cyr_01241.png,Телефонска услуга 217.52 kWh,synth_cyr_01241
synthetic/synth_cyr_01242.png,Варијабилни део,synth_cyr_01242
synthetic/synth_cyr_01243.png,ПДВ 914883254158,synth_cyr_01243
synthetic/synth_cyr_01244.png,Фиксни део 5.00% 05.11.2022.,synth_cyr_01244
synthetic/synth_cyr_01245.png,Датум,synth_cyr_01245
synthetic/synth_cyr_01246.png,Укупна накнада =3882.42 Din. 10.00%,synth_cyr_01246
synthetic/synth_cyr_01247.png,Сврха уплате 10.00% 9675.68,synth_cyr_01247
synthetic/synth_cyr_01248.png,Назив и врста услуге 26698377867557 832.42 kWh,synth_cyr_01248
synthetic/synth_cyr_01249.png,"Одржавање зграде 20.00% 899,586.00",synth_cyr_01249
synthetic/synth_cyr_01250.png,Уплатилац 50.00% =3417.35 Din.,synth_cyr_01250
synthetic/synth_cyr_01251.png,15.00%,synth_cyr_01251
synthetic/synth_cyr_01252.png,Камата 122.97 kWh,synth_cyr_01252
synthetic/synth_cyr_01253.png,Утрошено двотарифно,synth_cyr_01253
synthetic/synth_cyr_01254.png,Период обрачуна 5.00%,synth_cyr_01254
synthetic/synth_cyr_01255.png,Интернет услуга 5740685818102599 50.00%,synth_cyr_01255
synthetic/synth_cyr_01256.png,Комунална такса,synth_cyr_01256
synthetic/synth_cyr_01257.png,Електрична енергија 7352928340261,synth_cyr_01257
synthetic/synth_cyr_01258.png,Сврха уплате 25.00% 11.46 din,synth_cyr_01258
synthetic/synth_cyr_01259.png,Накнада за уређење,synth_cyr_01259
synthetic/synth_cyr_01260.png,Контролни број,synth_cyr_01260
synthetic/synth_cyr_01261.png,17/06/2020,synth_cyr_01261
synthetic/synth_cyr_01262.png,Број рачуна,synth_cyr_01262
synthetic/synth_cyr_01263.png,Одржавање зграде 5.00% 1226.08,synth_cyr_01263
synthetic/synth_cyr_01264.png,Поштански број,synth_cyr_01264
synthetic/synth_cyr_01265.png,Одношење смећа,synth_cyr_01265
synthetic/synth_cyr_01266.png,Матични број 88.10 din 07/09/2023,synth_cyr_01266
synthetic/synth_cyr_01267.png,Износ за уплату,synth_cyr_01267
synthetic/synth_cyr_01268.png,=1793.46 Din.,synth_cyr_01268
synthetic/synth_cyr_01269.png,Период,synth_cyr_01269
synthetic/synth_cyr_01270.png,"801,393.00",synth_cyr_01270
synthetic/synth_cyr_01271.png,Назив и врста услуге,synth_cyr_01271
synthetic/synth_cyr_01272.png,Телефонска услуга 10.00%,synth_cyr_01272
synthetic/synth_cyr_01273.png,Порез на имовину 71135941799,synth_cyr_01273
synthetic/synth_cyr_01274.png,Укупна накнада 07.06.2023. 100.00%,synth_cyr_01274
synthetic/synth_cyr_01275.png,Количина 07.06.2023.,synth_cyr_01275
synthetic/synth_cyr_01276.png,Прималац,synth_cyr_01276
synthetic/synth_cyr_01277.png,"Накнада за уређење 88.44 kWh 657,745.00",synth_cyr_01277
synthetic/synth_cyr_01278.png,"31,158.00",synth_cyr_01278
synthetic/synth_cyr_01279.png,Одржавање зграде 739.71 kWh,synth_cyr_01279
synthetic/synth_cyr_01280.png,Република Србија,synth_cyr_01280
synthetic/synth_cyr_01281.png,Зелена зона 14.06.2025.-14.06.2025. 915.97 kWh,synth_cyr_01281
synthetic/synth_cyr_01282.png,Укупна накнада,synth_cyr_01282
synthetic/synth_cyr_01283.png,15.00%,synth_cyr_01283
synthetic/synth_cyr_01284.png,Стопа ПДВ 25.00% 11.47 din,synth_cyr_01284
synthetic/synth_cyr_01285.png,"807,061.00",synth_cyr_01285
synthetic/synth_cyr_01286.png,Место,synth_cyr_01286
synthetic/synth_cyr_01287.png,Место 14/12/2023,synth_cyr_01287
synthetic/synth_cyr_01288.png,Место 12/01/2023,synth_cyr_01288
synthetic/synth_cyr_01289.png,"Адреса 954,242.00",synth_cyr_01289
synthetic/synth_cyr_01290.png,Телефонска услуга 20.00% 98.33 din,synth_cyr_01290
synthetic/synth_cyr_01291.png,Сврха уплате,synth_cyr_01291
synthetic/synth_cyr_01292.png,Електрична енергија 10.00%,synth_cyr_01292
synthetic/synth_cyr_01293.png,Интернет услуга 20.00%,synth_cyr_01293
synthetic/synth_cyr_01294.png,Сврха уплате 315721484300,synth_cyr_01294
synthetic/synth_cyr_01295.png,Поштански број,synth_cyr_01295
synthetic/synth_cyr_01296.png,"Електрична енергија 25.11.2022. 597,549.00",synth_cyr_01296
synthetic/synth_cyr_01297.png,ПИБ,synth_cyr_01297
synthetic/synth_cyr_01298.png,274.46 kWh,synth_cyr_01298
synthetic/synth_cyr_01299.png,"Електрична енергија 5.00% 342,656.00",synth_cyr_01299
synthetic/synth_cyr_01300.png,"Основица 10.00% 855,460.00",synth_cyr_01300
synthetic/synth_cyr_01301.png,Прималац 240.84 kWh,synth_cyr_01301
synthetic/synth_cyr_01302.png,Комунална такса 90.00% 56.81 din,synth_cyr_01302
synthetic/synth_cyr_01303.png,Износ,synth_cyr_01303
synthetic/synth_cyr_01304.png,Шифра валуте 20.00%,synth_cyr_01304
synthetic/synth_cyr_01305.png,Количина =2895.83 Din. 09/06/2025,synth_cyr_01305
synthetic/synth_cyr_01306.png,Електрична енергија 2079228413,synth_cyr_01306
synthetic/synth_cyr_01307.png,Позив на број 267.58 kWh 50.00%,synth_cyr_01307
synthetic/synth_cyr_01308.png,Услуга 887.85 kWh 15.00%,synth_cyr_01308
synthetic/synth_cyr_01309.png,Основица =7346.90 Din.,synth_cyr_01309
synthetic/synth_cyr_01310.png,"Телефонска услуга 20.00% 126,748.00",synth_cyr_01310
synthetic/synth_cyr_01311.png,Адреса 20.00%,synth_cyr_01311
synthetic/synth_cyr_01312.png,Комунална такса 28.01.2024.-28.01.2024.,synth_cyr_01312
synthetic/synth_cyr_01313.png,Место 306638915968 196560230,synth_cyr_01313
synthetic/synth_cyr_01314.png,Телефонска услуга,synth_cyr_01314
synthetic/synth_cyr_01315.png,Извештај о уплати 559.16 kWh 26.05.2020.,synth_cyr_01315
synthetic/synth_cyr_01316.png,Износ без ПДВ 2734124865605382,synth_cyr_01316
synthetic/synth_cyr_01317.png,Поштански број,synth_cyr_01317
synthetic/synth_cyr_01318.png,06.08.2024.-06.08.2024.,synth_cyr_01318
synthetic/synth_cyr_01319.png,Извештај о уплати,synth_cyr_01319
synthetic/synth_cyr_01320.png,Комунална такса 8175.66,synth_cyr_01320
synthetic/synth_cyr_01321.png,Матични број 05.04.2020.-05.04.2020.,synth_cyr_01321
synthetic/synth_cyr_01322.png,Порез на имовину 766.06 kWh 01.01.2020.-01.01.2020.,synth_cyr_01322
synthetic/synth_cyr_01323.png,Период обрачуна 515424380,synth_cyr_01323
synthetic/synth_cyr_01324.png,Црвена зона 20.00% =6804.11 Din.,synth_cyr_01324
synthetic/synth_cyr_01325.png,Грејање стана 806.54 kWh 23.02.2025.,synth_cyr_01325
synthetic/synth_cyr_01326.png,Комунална такса,synth_cyr_01326
synthetic/synth_cyr_01327.png,Сврха уплате 10.00% 3684.83,synth_cyr_01327
synthetic/synth_cyr_01328.png,Порез на имовину 565.76 kWh 15/10/2025,synth_cyr_01328
synthetic/synth_cyr_01329.png,ПИБ,synth_cyr_01329
synthetic/synth_cyr_01330.png,Место 50.00% =3748.56 Din.,synth_cyr_01330
synthetic/synth_cyr_01331.png,Накнада за гас,synth_cyr_01331
synthetic/synth_cyr_01332.png,ПИБ 2483100593,synth_cyr_01332
synthetic/synth_cyr_01333.png,06.09.2022.,synth_cyr_01333
synthetic/synth_cyr_01334.png,Износ за уплату,synth_cyr_01334
synthetic/synth_cyr_01335.png,Грејање стана 25.00%,synth_cyr_01335
synthetic/synth_cyr_01336.png,Шифра плаћања =6712.91 Din.,synth_cyr_01336
synthetic/synth_cyr_01337.png,Шифра валуте,synth_cyr_01337
synthetic/synth_cyr_01338.png,Цена,synth_cyr_01338
synthetic/synth_cyr_01339.png,Матични број 67581896 =5791.59 Din.,synth_cyr_01339
synthetic/synth_cyr_01340.png,Камата,synth_cyr_01340
synthetic/synth_cyr_01341.png,ПИБ 816.16 kWh 20.00%,synth_cyr_01341
synthetic/synth_cyr_01342.png,Контролни број 93077998291,synth_cyr_01342
synthetic/synth_cyr_01343.png,Износ 834.97 kWh,synth_cyr_01343
synthetic/synth_cyr_01344.png,Порез на имовину 50.00%,synth_cyr_01344
synthetic/synth_cyr_01345.png,Место 50.00% =4811.78 Din.,synth_cyr_01345
synthetic/synth_cyr_01346.png,Цена 820.25 kWh,synth_cyr_01346
synthetic/synth_cyr_01347.png,Износ 23.01.2022.,synth_cyr_01347
synthetic/synth_cyr_01348.png,Идентификациони број,synth_cyr_01348
synthetic/synth_cyr_01349.png,Утрошак воде,synth_cyr_01349
synthetic/synth_cyr_01350.png,Стопа ПДВ,synth_cyr_01350
synthetic/synth_cyr_01351.png,Сврха уплате 939.10 kWh,synth_cyr_01351
synthetic/synth_cyr_01352.png,Укупно за рачун 82.05 din 13.11.2020.-13.11.2020.,synth_cyr_01352
synthetic/synth_cyr_01353.png,Комунална такса,synth_cyr_01353
synthetic/synth_cyr_01354.png,Основица 948848599652,synth_cyr_01354
synthetic/synth_cyr_01355.png,50.68 kWh,synth_cyr_01355
synthetic/synth_cyr_01356.png,Позив на број 20.00% 90.00%,synth_cyr_01356
synthetic/synth_cyr_01357.png,ПИБ 20.00% 9.92 din,synth_cyr_01357
synthetic/synth_cyr_01358.png,Црвена зона,synth_cyr_01358
synthetic/synth_cyr_01359.png,Тарифа 13.12.2022. 4124.58,synth_cyr_01359
synthetic/synth_cyr_01360.png,Износ за уплату 49994309305 100.00%,synth_cyr_01360
synthetic/synth_cyr_01361.png,"Грејање стана 20.00% 969,501.00",synth_cyr_01361
synthetic/synth_cyr_01362.png,3957674685276,synth_cyr_01362
synthetic/synth_cyr_01363.png,74.30 din,synth_cyr_01363
synthetic/synth_cyr_01364.png,Назив и врста услуге 10.00% 2375.85,synth_cyr_01364
synthetic/synth_cyr_01365.png,Период обрачуна 03/01/2021 22/12/2024,synth_cyr_01365
synthetic/synth_cyr_01366.png,Шифра плаћања 15.00% 15.00%,synth_cyr_01366
synthetic/synth_cyr_01367.png,Утрошак воде 19/02/2020,synth_cyr_01367
synthetic/synth_cyr_01368.png,Датум 10.00%,synth_cyr_01368
synthetic/synth_cyr_01369.png,Телефонска услуга,synth_cyr_01369
synthetic/synth_cyr_01370.png,Износ 198876323,synth_cyr_01370
synthetic/synth_cyr_01371.png,Електрична енергија 885809724,synth_cyr_01371
synthetic/synth_cyr_01372.png,Поштански број,synth_cyr_01372
synthetic/synth_cyr_01373.png,Извештај о уплати,synth_cyr_01373
synthetic/synth_cyr_01374.png,5.00%,synth_cyr_01374
synthetic/synth_cyr_01375.png,Утрошено двотарифно 04.06.2022.,synth_cyr_01375
synthetic/synth_cyr_01376.png,Порез на имовину,synth_cyr_01376
synthetic/synth_cyr_01377.png,Период 10/10/2024,synth_cyr_01377
synthetic/synth_cyr_01378.png,Извештај о уплати 26.08.2024.-26.08.2024. 2201676351186031,synth_cyr_01378
synthetic/synth_cyr_01379.png,Варијабилни део,synth_cyr_01379
synthetic/synth_cyr_01380.png,20.00%,synth_cyr_01380
synthetic/synth_cyr_01381.png,Сврха уплате,synth_cyr_01381
synthetic/synth_cyr_01382.png,Кабловска телевизија 14.01.2024.-14.01.2024. 03/03/2020,synth_cyr_01382
synthetic/synth_cyr_01383.png,Количина 928.61 kWh,synth_cyr_01383
synthetic/synth_cyr_01384.png,Датум 01/12/2022 15.00%,synth_cyr_01384
synthetic/synth_cyr_01385.png,Идентификациони број 62.00 kWh,synth_cyr_01385
synthetic/synth_cyr_01386.png,626925611038531,synth_cyr_01386
synthetic/synth_cyr_01387.png,Република Србија,synth_cyr_01387
synthetic/synth_cyr_01388.png,Број рачуна 922704088,synth_cyr_01388
synthetic/synth_cyr_01389.png,Накнада за уређење 11/10/2022,synth_cyr_01389
synthetic/synth_cyr_01390.png,Утрошак воде 422.91 kWh,synth_cyr_01390
synthetic/synth_cyr_01391.png,71427386748,synth_cyr_01391
synthetic/synth_cyr_01392.png,Шифра валуте,synth_cyr_01392
synthetic/synth_cyr_01393.png,Попуст,synth_cyr_01393
synthetic/synth_cyr_01394.png,"Извештај о уплати 18/08/2026 52,331.00",synth_cyr_01394
synthetic/synth_cyr_01395.png,Износ без ПДВ 049521674676738,synth_cyr_01395
synthetic/synth_cyr_01396.png,Порез на имовину,synth_cyr_01396
synthetic/synth_cyr_01397.png,Камата,synth_cyr_01397
synthetic/synth_cyr_01398.png,Комунална такса,synth_cyr_01398
synthetic/synth_cyr_01399.png,Количина,synth_cyr_01399
synthetic/synth_cyr_01400.png,Шифра плаћања,synth_cyr_01400
synthetic/synth_cyr_01401.png,Република Србија,synth_cyr_01401
synthetic/synth_cyr_01402.png,Комунална такса,synth_cyr_01402
synthetic/synth_cyr_01403.png,Адреса,synth_cyr_01403
synthetic/synth_cyr_01404.png,Камата 13/07/2023 21159887,synth_cyr_01404
synthetic/synth_cyr_01405.png,ПДВ,synth_cyr_01405
synthetic/synth_cyr_01406.png,Количина 90.00% 7500.52,synth_cyr_01406
synthetic/synth_cyr_01407.png,Услуга,synth_cyr_01407
synthetic/synth_cyr_01408.png,Износ 235928957068 79916201507,synth_cyr_01408
synthetic/synth_cyr_01409.png,Тарифа 2899614613630 2664.05,synth_cyr_01409
synthetic/synth_cyr_01410.png,Број рачуна 4444382327,synth_cyr_01410
synthetic/synth_cyr_01411.png,Порез на имовину 0.75 din 175.59 kWh,synth_cyr_01411
synthetic/synth_cyr_01412.png,Уплатилац 15.00% 3214.07,synth_cyr_01412
synthetic/synth_cyr_01413.png,Накнада за уређење,synth_cyr_01413
synthetic/synth_cyr_01414.png,765622602,synth_cyr_01414
synthetic/synth_cyr_01415.png,Уплатилац 2581.84,synth_cyr_01415
synthetic/synth_cyr_01416.png,Адреса,synth_cyr_01416
synthetic/synth_cyr_01417.png,Рок плаћања 7626.54,synth_cyr_01417
synthetic/synth_cyr_01418.png,Цена 5.00% 50.00%,synth_cyr_01418
synthetic/synth_cyr_01419.png,Шифра плаћања,synth_cyr_01419
synthetic/synth_cyr_01420.png,Износ,synth_cyr_01420
synthetic/synth_cyr_01421.png,"Уплатилац 25.00% 187,040.00",synth_cyr_01421
synthetic/synth_cyr_01422.png,Утрошено једнотарифно 8160531798214,synth_cyr_01422
synthetic/synth_cyr_01423.png,Период 542844441989642 =3031.99 Din.,synth_cyr_01423
synthetic/synth_cyr_01424.png,Датум,synth_cyr_01424
synthetic/synth_cyr_01425.png,73.91 din,synth_cyr_01425
synthetic/synth_cyr_01426.png,Износ 894.44 kWh 8702300667687477,synth_cyr_01426
synthetic/synth_cyr_01427.png,"Накнада за гас 100.00% 860,688.00",synth_cyr_01427
synthetic/synth_cyr_01428.png,Комунална такса 48.49 din,synth_cyr_01428
synthetic/synth_cyr_01429.png,Накнада за гас 2009.33,synth_cyr_01429
synthetic/synth_cyr_01430.png,"Накнада 20.00% 865,893.00",synth_cyr_01430
synthetic/synth_cyr_01431.png,Накнада за гас,synth_cyr_01431
synthetic/synth_cyr_01432.png,24/12/2022,synth_cyr_01432
synthetic/synth_cyr_01433.png,Варијабилни део 3637705690850,synth_cyr_01433
synthetic/synth_cyr_01434.png,Република Србија,synth_cyr_01434
synthetic/synth_cyr_01435.png,Накнада за уређење,synth_cyr_01435
synthetic/synth_cyr_01436.png,Укупно за рачун 601.90 kWh,synth_cyr_01436
synthetic/synth_cyr_01437.png,Шифра валуте,synth_cyr_01437
synthetic/synth_cyr_01438.png,Шифра плаћања 50.00%,synth_cyr_01438
synthetic/synth_cyr_01439.png,Рок плаћања,synth_cyr_01439
synthetic/synth_cyr_01440.png,Поштански број 005262960090994,synth_cyr_01440
synthetic/synth_cyr_01441.png,57618401451232,synth_cyr_01441
synthetic/synth_cyr_01442.png,Утрошено једнотарифно 28.09.2020.-28.09.2020.,synth_cyr_01442
synthetic/synth_cyr_01443.png,Попуст 212056153672711 49.66 din,synth_cyr_01443
synthetic/synth_cyr_01444.png,Накнада за уређење,synth_cyr_01444
synthetic/synth_cyr_01445.png,Одржавање зграде,synth_cyr_01445
synthetic/synth_cyr_01446.png,"Прималац 94.76 din 121,500.00",synth_cyr_01446
synthetic/synth_cyr_01447.png,Контролни број 4460.72 20.00%,synth_cyr_01447
synthetic/synth_cyr_01448.png,Број рачуна,synth_cyr_01448
synthetic/synth_cyr_01449.png,Фиксни део 914510539523164,synth_cyr_01449
synthetic/synth_cyr_01450.png,Идентификациони број,synth_cyr_01450
synthetic/synth_cyr_01451.png,Камата 607.21 kWh,synth_cyr_01451
synthetic/synth_cyr_01452.png,Камата 18/12/2024,synth_cyr_01452
synthetic/synth_cyr_01453.png,Укупно за рачун 898272017 15.00%,synth_cyr_01453
synthetic/synth_cyr_01454.png,Адреса,synth_cyr_01454
synthetic/synth_cyr_01455.png,"Камата 50.00% 446,230.00",synth_cyr_01455
synthetic/synth_cyr_01456.png,Износ 653510014737,synth_cyr_01456
synthetic/synth_cyr_01457.png,Стопа ПДВ,synth_cyr_01457
synthetic/synth_cyr_01458.png,Адреса 5.00%,synth_cyr_01458
synthetic/synth_cyr_01459.png,Износ без ПДВ 18.02.2025.,synth_cyr_01459
synthetic/synth_cyr_01460.png,Износ за уплату 879.00 kWh 15/08/2020,synth_cyr_01460
synthetic/synth_cyr_01461.png,Попуст 340.90 kWh 10.00%,synth_cyr_01461
synthetic/synth_cyr_01462.png,Камата 15.00% =5652.85 Din.,synth_cyr_01462
synthetic/synth_cyr_01463.png,Порез на имовину 5.00% 52.62 din,synth_cyr_01463
synthetic/synth_cyr_01464.png,Адреса 100.00% 25.27 din,synth_cyr_01464
synthetic/synth_cyr_01465.png,ПИБ 3954106695 =4299.55 Din.,synth_cyr_01465
synthetic/synth_cyr_01466.png,Попуст,synth_cyr_01466
synthetic/synth_cyr_01467.png,Тарифа,synth_cyr_01467
synthetic/synth_cyr_01468.png,Шифра плаћања 50.00%,synth_cyr_01468
synthetic/synth_cyr_01469.png,15.00%,synth_cyr_01469
synthetic/synth_cyr_01470.png,Одржавање зграде 90.00% 1711.96,synth_cyr_01470
synthetic/synth_cyr_01471.png,Утрошак воде 668.81 kWh 15.00%,synth_cyr_01471
synthetic/synth_cyr_01472.png,Место,synth_cyr_01472
synthetic/synth_cyr_01473.png,15.00%,synth_cyr_01473
synthetic/synth_cyr_01474.png,Накнада 15.00%,synth_cyr_01474
synthetic/synth_cyr_01475.png,Цена,synth_cyr_01475
synthetic/synth_cyr_01476.png,Позив на број 10.00% 6082.77,synth_cyr_01476
synthetic/synth_cyr_01477.png,Накнада за гас 20.00% =5976.66 Din.,synth_cyr_01477
synthetic/synth_cyr_01478.png,Количина 100.00% 05/04/2024,synth_cyr_01478
synthetic/synth_cyr_01479.png,"Извештај о уплати 641,830.00",synth_cyr_01479
synthetic/synth_cyr_01480.png,Одношење смећа 182.89 kWh,synth_cyr_01480
synthetic/synth_cyr_01481.png,Број рачуна,synth_cyr_01481
synthetic/synth_cyr_01482.png,Износ за уплату,synth_cyr_01482
synthetic/synth_cyr_01483.png,Накнада 493808001957461,synth_cyr_01483
synthetic/synth_cyr_01484.png,Укупна накнада 26.05 din 19688433540,synth_cyr_01484
synthetic/synth_cyr_01485.png,860.44 kWh,synth_cyr_01485
synthetic/synth_cyr_01486.png,Република Србија 17.02.2023.-17.02.2023.,synth_cyr_01486
synthetic/synth_cyr_01487.png,Попуст,synth_cyr_01487
synthetic/synth_cyr_01488.png,Интернет услуга 10.00%,synth_cyr_01488
synthetic/synth_cyr_01489.png,Грејање стана 5.00% 1068.47,synth_cyr_01489
synthetic/synth_cyr_01490.png,"Комунална такса 251,089.00 5.00%",synth_cyr_01490
synthetic/synth_cyr_01491.png,Основица 12.12.2023.-12.12.2023.,synth_cyr_01491
synthetic/synth_cyr_01492.png,16.09.2023.,synth_cyr_01492
synthetic/synth_cyr_01493.png,Шифра валуте,synth_cyr_01493
synthetic/synth_cyr_01494.png,Комунална такса 15.00% 2427.25,synth_cyr_01494
synthetic/synth_cyr_01495.png,Позив на број,synth_cyr_01495
synthetic/synth_cyr_01496.png,Црвена зона 554.52 kWh,synth_cyr_01496
synthetic/synth_cyr_01497.png,Рок плаћања 8090.61 7260.88,synth_cyr_01497
synthetic/synth_cyr_01498.png,Порез на имовину 50.00% 197.47,synth_cyr_01498
synthetic/synth_cyr_01499.png,Контролни број 716.37 kWh,synth_cyr_01499
synthetic/synth_cyr_01500.png,100.00%,synth_cyr_01500
synthetic/synth_cyr_01501.png,Прималац 10.00%,synth_cyr_01501
synthetic/synth_cyr_01502.png,Адреса 10.00% 720822069,synth_cyr_01502
synthetic/synth_cyr_01503.png,Фиксни део,synth_cyr_01503
synthetic/synth_cyr_01504.png,Износ за уплату 0941207033457,synth_cyr_01504
synthetic/synth_cyr_01505.png,Накнада за уређење 24/09/2021,synth_cyr_01505
synthetic/synth_cyr_01506.png,Накнада за гас =7602.12 Din.,synth_cyr_01506
synthetic/synth_cyr_01507.png,Идентификациони број 21.07.2021. 10.00%,synth_cyr_01507
synthetic/synth_cyr_01508.png,Стопа ПДВ 2280868122,synth_cyr_01508
synthetic/synth_cyr_01509.png,Фиксни део,synth_cyr_01509
synthetic/synth_cyr_01510.png,Адреса 675.74 kWh 5.00%,synth_cyr_01510
synthetic/synth_cyr_01511.png,Кабловска телевизија 908.27 kWh,synth_cyr_01511
synthetic/synth_cyr_01512.png,Тарифа,synth_cyr_01512
synthetic/synth_cyr_01513.png,Интернет услуга 50.00% =4606.99 Din.,synth_cyr_01513
synthetic/synth_cyr_01514.png,Шифра плаћања,synth_cyr_01514
synthetic/synth_cyr_01515.png,Контролни број,synth_cyr_01515
synthetic/synth_cyr_01516.png,Варијабилни део 400767901425692 21.03.2026.,synth_cyr_01516
synthetic/synth_cyr_01517.png,19/08/2026,synth_cyr_01517
synthetic/synth_cyr_01518.png,Утрошено двотарифно 20.00% 38.03 din,synth_cyr_01518
synthetic/synth_cyr_01519.png,ПИБ,synth_cyr_01519
synthetic/synth_cyr_01520.png,Рок плаћања,synth_cyr_01520
synthetic/synth_cyr_01521.png,"Република Србија 370.20 kWh 715,619.00",synth_cyr_01521
synthetic/synth_cyr_01522.png,Накнада за гас,synth_cyr_01522
synthetic/synth_cyr_01523.png,Комунална такса 25.00% 63.43 din,synth_cyr_01523
synthetic/synth_cyr_01524.png,844.19 kWh,synth_cyr_01524
synthetic/synth_cyr_01525.png,Утрошено двотарифно,synth_cyr_01525
synthetic/synth_cyr_01526.png,Попуст,synth_cyr_01526
synthetic/synth_cyr_01527.png,Република Србија 15.00% 7909.84,synth_cyr_01527
synthetic/synth_cyr_01528.png,Порез на имовину 806.13 kWh,synth_cyr_01528
synthetic/synth_cyr_01529.png,27.05.2023.-27.05.2023.,synth_cyr_01529
synthetic/synth_cyr_01530.png,Телефонска услуга 11/11/2026,synth_cyr_01530
synthetic/synth_cyr_01531.png,Утрошак воде,synth_cyr_01531
synthetic/synth_cyr_01532.png,Стопа ПДВ,synth_cyr_01532
synthetic/synth_cyr_01533.png,Порез на имовину 20.00% 25.49 din,synth_cyr_01533
synthetic/synth_cyr_01534.png,Грејање стана 02.06.2026.-02.06.2026.,synth_cyr_01534
synthetic/synth_cyr_01535.png,Комунална такса 53.40 din 971279547654,synth_cyr_01535
synthetic/synth_cyr_01536.png,50.00%,synth_cyr_01536
synthetic/synth_cyr_01537.png,Датум,synth_cyr_01537
synthetic/synth_cyr_01538.png,Црвена зона 185.36 kWh,synth_cyr_01538
synthetic/synth_cyr_01539.png,Идентификациони број,synth_cyr_01539
synthetic/synth_cyr_01540.png,753.47 kWh,synth_cyr_01540
synthetic/synth_cyr_01541.png,997.48 kWh,synth_cyr_01541
synthetic/synth_cyr_01542.png,90.00%,synth_cyr_01542
synthetic/synth_cyr_01543.png,Основица =5278.28 Din. 10.00%,synth_cyr_01543
synthetic/synth_cyr_01544.png,Услуга 50.00%,synth_cyr_01544
synthetic/synth_cyr_01545.png,Датум 5782703408735,synth_cyr_01545
synthetic/synth_cyr_01546.png,Сврха уплате 6116.71 75683090224,synth_cyr_01546
synthetic/synth_cyr_01547.png,Фиксни део,synth_cyr_01547
synthetic/synth_cyr_01548.png,Рок плаћања,synth_cyr_01548
synthetic/synth_cyr_01549.png,Електрична енергија,synth_cyr_01549
synthetic/synth_cyr_01550.png,500.05 kWh,synth_cyr_01550
synthetic/synth_cyr_01551.png,Утрошено двотарифно 415932713400 =3239.40 Din.,synth_cyr_01551
synthetic/synth_cyr_01552.png,Место,synth_cyr_01552
synthetic/synth_cyr_01553.png,Контролни број,synth_cyr_01553
synthetic/synth_cyr_01554.png,"859,618.00",synth_cyr_01554
synthetic/synth_cyr_01555.png,Назив и врста услуге,synth_cyr_01555
synthetic/synth_cyr_01556.png,"Тарифа 17.06.2024. 357,080.00",synth_cyr_01556
synthetic/synth_cyr_01557.png,Комунална такса 4814965946367 390.55 kWh,synth_cyr_01557
synthetic/synth_cyr_01558.png,Фиксни део 25.00% 59.38 din,synth_cyr_01558
synthetic/synth_cyr_01559.png,Сврха уплате 27.10.2024.,synth_cyr_01559
synthetic/synth_cyr_01560.png,Место 170.75 kWh,synth_cyr_01560
synthetic/synth_cyr_01561.png,Одржавање зграде 90.00%,synth_cyr_01561
synthetic/synth_cyr_01562.png,ПИБ 10.00% 455.26,synth_cyr_01562
synthetic/synth_cyr_01563.png,Утрошено једнотарифно,synth_cyr_01563
synthetic/synth_cyr_01564.png,Одржавање зграде 90.00%,synth_cyr_01564
synthetic/synth_cyr_01565.png,Матични број 16.12.2024.-16.12.2024. 11.11.2020.,synth_cyr_01565
synthetic/synth_cyr_01566.png,Уплатилац,synth_cyr_01566
synthetic/synth_cyr_01567.png,Износ,synth_cyr_01567
synthetic/synth_cyr_01568.png,Варијабилни део 50.00% 858.52 kWh,synth_cyr_01568
synthetic/synth_cyr_01569.png,Одношење смећа 992.75 kWh 732.79 kWh,synth_cyr_01569
synthetic/synth_cyr_01570.png,Матични број 698.69 kWh,synth_cyr_01570
synthetic/synth_cyr_01571.png,13/01/2025,synth_cyr_01571
synthetic/synth_cyr_01572.png,Фиксни део 10.00%,synth_cyr_01572
synthetic/synth_cyr_01573.png,Уплатилац 90.00% =8454.13 Din.,synth_cyr_01573
synthetic/synth_cyr_01574.png,Црвена зона 5.00% 9566.46,synth_cyr_01574
synthetic/synth_cyr_01575.png,Место 495.76 kWh,synth_cyr_01575
synthetic/synth_cyr_01576.png,Накнада за уређење =5583.57 Din.,synth_cyr_01576
synthetic/synth_cyr_01577.png,Прималац 19.08.2023.-19.08.2023. 688.33 kWh,synth_cyr_01577
synthetic/synth_cyr_01578.png,Утрошено двотарифно,synth_cyr_01578
synthetic/synth_cyr_01579.png,ПДВ 90.00% 6483.53,synth_cyr_01579
synthetic/synth_cyr_01580.png,Основица,synth_cyr_01580
synthetic/synth_cyr_01581.png,Број рачуна 306.70 kWh,synth_cyr_01581
synthetic/synth_cyr_01582.png,Рок плаћања,synth_cyr_01582
synthetic/synth_cyr_01583.png,Варијабилни део 12.09.2025.-12.09.2025.,synth_cyr_01583
synthetic/synth_cyr_01584.png,Матични број 25.00%,synth_cyr_01584
synthetic/synth_cyr_01585.png,Кабловска телевизија,synth_cyr_01585
synthetic/synth_cyr_01586.png,Утрошено једнотарифно,synth_cyr_01586
synthetic/synth_cyr_01587.png,Шифра плаћања 63557001022088 525234263,synth_cyr_01587
synthetic/synth_cyr_01588.png,Услуга,synth_cyr_01588
synthetic/synth_cyr_01589.png,=9083.15 Din.,synth_cyr_01589
